playlist_id,playlist_name,source,track_name,track_id,artist_name,artist_id,album_name,album_id,date_released,date_added_to_playlist,date_added_to_master_list
6CgiTEgc35hf8FD5oQXuDH,Worldwide FM playlist,Worldwide FM,What It Means Now,31JAsY4TwPqHYeLwtiwner,"Mark Cake, sky coloured","0EiHkyBxHDR2J3Hevmem9T, 3NunypprUlvYEuvLYuKULU",What It Means Now,1BJQ3sZEk6LbxJP3VmWkr2,2021-04-09,2021-04-22,2021-05-16
6CgiTEgc35hf8FD5oQXuDH,Worldwide FM playlist,Worldwide FM,industry love / a protection spell,2aoMQ0eye9rJH6jILQuNL4,Yaya Bey,6tpaMMCs8X6o8j9H5OmWmT,The Things I Can't Take With Me,3PSY4nGEzBEDmrb1UQL4iJ,2021-04-09,2021-04-22,2021-05-16
6CgiTEgc35hf8FD5oQXuDH,Worldwide FM playlist,Worldwide FM,Don’t Play (Iman Houssein Remix),4YumsQadp6pRXPzNGdrlZN,"Vi, Iman Houssein","0sBm45KrrBak7QqCCDPsu1, 5Bp6n6x5THeN8zdeUqp7mV",Don’t Play (Remixes),5NsVFoTOTWAZuxIptRC8Mp,2021-04-09,2021-04-22,2021-05-16
6CgiTEgc35hf8FD5oQXuDH,Worldwide FM playlist,Worldwide FM,Tuesday,6zCnQMobnm85NlmYwaj54Q,TYSON,10SYd6NatYImOQTxA88jdn,Tuesday,576ztM6ojdD8gFAlM8CXQo,2021-04-09,2021-04-22,2021-05-16
6CgiTEgc35hf8FD5oQXuDH,Worldwide FM playlist,Worldwide FM,Departure,6NavNZNflHFJLLOUhuh6WX,Tryezz,7zhA3fOs872YJrx3OPsPnu,Flight Paths,59ViMk7YRFnRDLaPvYFG6q,2021-04-09,2021-04-22,2021-05-16
6CgiTEgc35hf8FD5oQXuDH,Worldwide FM playlist,Worldwide FM,I'll Be Alright,3Y2NWxHBr7L2QTDGeivCgt,tomemitsu,2mhR16cFNwiKWB909sMwgF,Sun,16Owoi2l2EeOFKWwgXalXl,2021-04-09,2021-04-22,2021-05-16
6CgiTEgc35hf8FD5oQXuDH,Worldwide FM playlist,Worldwide FM,The People vs the Rest of Us,2IlsAAbnrctjnArTUVnGZO,"Damon Locks, Black Monument Ensemble","6TlQM2KMbYG7xE7Zy1BMUy, 4UTQycdCDv5HBn2NdhOraF",NOW,5vfX7lBS9ekPIkWteYrlT6,2021-04-09,2021-04-23,2021-05-16
6CgiTEgc35hf8FD5oQXuDH,Worldwide FM playlist,Worldwide FM,Gathering,5eNe2GB0xxIDwjlTinPcXT,Zeitgeist & Tucceri,34CXHszRUqeWq0xYXNQDp4,Gathering,1CJFJhefNa8fmhkhIPNSgs,2021-04-09,2021-04-23,2021-05-16
1U6b1BIkvU3ngVIpRxLEuo,Wo Pop w/ Derek Mazzone,KEXP,Moulan Shakur,2eVZnEIMoUt8EkW7KD9Tsa,"Khalab, M'berra Ensemble","7y31SHFbPMfSy2pJbeYQI3, 5FqZynIWuXBOQU3fEIulak",Moulan Shakur,6vbF1JVTECwIOLtdmOYuJm,2021-04-09,2021-04-21,2021-05-16
4NzWle6sDBwHLQ1tuqLKhp,Best New Tracks,NME,Titanium,2qzW5AK8ldKUOWUETwAkZY,Dave,6Ip8FS7vWT1uKkJSweANQK,Titanium & Mercury,1A0K9zewunqFt9drGNk2W5,2021-04-10,2021-04-16,2021-05-16
4OIVU71yO7SzyGrh0ils2i,Official UK Top 40,Official charts,Titanium,2qzW5AK8ldKUOWUETwAkZY,Dave,6Ip8FS7vWT1uKkJSweANQK,Titanium & Mercury,1A0K9zewunqFt9drGNk2W5,2021-04-10,2021-04-17,2021-05-16
2ti9VjfEpCoGbpmFBkWiQg,"A, B, C Playlists For The Week Combined",Bbc Radio 1,Titanium,2qzW5AK8ldKUOWUETwAkZY,Dave,6Ip8FS7vWT1uKkJSweANQK,Titanium & Mercury,1A0K9zewunqFt9drGNk2W5,2021-04-10,2021-04-17,2021-05-16
1U6b1BIkvU3ngVIpRxLEuo,Wo Pop w/ Derek Mazzone,KEXP,Queen Bee,0e6ooX47tUt4zlf5hEtZ28,VannDa-វណ្ណដា,6XYPDozxzEi0iu380aAYnL,Queen Bee,2FQ4wFpEtLKCauAT8Jzftc,2021-04-10,2021-05-05,2021-05-16
3ofSbd8nqlIs5E0QxPudLC,Essential New Tracks,DIY,DRACULADS,1uck0mNOg9sUn8nCO3iMc2,Salem,71seHBxiwcD6QOoSZ9P8Tf,DRACULADS,7MNsBniLuSpV1yohVbPPox,2021-04-12,2021-04-16,2021-05-16
6CgiTEgc35hf8FD5oQXuDH,Worldwide FM playlist,Worldwide FM,DROWN,4mOHLlPkRto28k5i16wcHH,ERAAN,1Gc1fVJG40uRvUYAwt0jPg,DROWN,5SpJu2G1dYFNz8ekgRBavb,2021-04-12,2021-04-22,2021-05-16
26MzIeUeoTmeax9zeydl5v,No Shit,Loud And Quiet,Cross Yourself,3wJtrDXYLdjKI99rGGDEBc,IDER,2LOwKJMjuv7VsprtYaFzl0,Cross Yourself,0Uq5Fw1EzZHYBi08BTDz4M,2021-04-13,2021-04-16,2021-05-16
3ofSbd8nqlIs5E0QxPudLC,Essential New Tracks,DIY,Hot & Heavy,2HqJI083DX9UDxNYGGAImf,Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,Hot & Heavy,3oInRchbCmQzKxmDdozxwu,2021-04-13,2021-04-16,2021-05-16
3ofSbd8nqlIs5E0QxPudLC,Essential New Tracks,DIY,Boilermaker,6Ci6L6EeLqR6VHV1DBJy2S,Royal Blood,2S5hlvw4CMtMGswFtfdK15,Boilermaker,0PNu9d50xKqwQbEwq9vqd7,2021-04-13,2021-04-16,2021-05-16
3ofSbd8nqlIs5E0QxPudLC,Essential New Tracks,DIY,Blowin Steam (Open Up Your Mind),1b2swn7KWK0vKLlORQuyNZ,"Mr Jukes, Barney Artist","1y71H4hNtnHG7LeU1Y47FO, 5iRM7qYip6UNfQaPe2reCz",Blowin Steam (Open Up Your Mind),2y4ggZTeQzx9r27UQjIG6K,2021-04-13,2021-04-16,2021-05-16
4NzWle6sDBwHLQ1tuqLKhp,Best New Tracks,NME,Boilermaker,6Ci6L6EeLqR6VHV1DBJy2S,Royal Blood,2S5hlvw4CMtMGswFtfdK15,Boilermaker,0PNu9d50xKqwQbEwq9vqd7,2021-04-13,2021-04-16,2021-05-16
4NzWle6sDBwHLQ1tuqLKhp,Best New Tracks,NME,Hot & Heavy,2HqJI083DX9UDxNYGGAImf,Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,Hot & Heavy,3oInRchbCmQzKxmDdozxwu,2021-04-13,2021-04-16,2021-05-16
4NzWle6sDBwHLQ1tuqLKhp,Best New Tracks,NME,Kali V2,5mJXkkFi6l17ckeKau6z0d,Greentea Peng,5z9wLR0RGBcWMXr4fCZW0K,Kali V2,1LHBcUAzdTzpgh6AgoM6rc,2021-04-13,2021-04-16,2021-05-16
4NzWle6sDBwHLQ1tuqLKhp,Best New Tracks,NME,Evil Eye,6GG7VWlrghc058Exh6Odta,MIKE,1wlzPS1hSNrkriIIwLFTmU,Evil Eye,5d5ivCMxVDl2sQOQmy9oAU,2021-04-13,2021-04-16,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,BFIOU,0QcvFiekZVClWubObHwc4V,Birds of Maya,01XgP9d8IxBskY8l4kQwII,BFIOU,19dYVVYYQXTEpHaHgSvnM7,2021-04-13,2021-04-19,2021-05-16
4CFWNPfP7YKjDQOC2P7Ufr,Favourite New Music,Stereogum,Inversion,4xCG86Pkpgek1dCvqiB4os,Quicksand,1GDjwZ2zwNZizuNJPmH3mE,Inversion,1DtpBF62MkgmOhW78quCka,2021-04-13,2021-04-19,2021-05-16
4CFWNPfP7YKjDQOC2P7Ufr,Favourite New Music,Stereogum,Hot & Heavy,2HqJI083DX9UDxNYGGAImf,Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,Hot & Heavy,3oInRchbCmQzKxmDdozxwu,2021-04-13,2021-04-19,2021-05-16
3JzEbTrAnmxkwoEYLBHw03,Top Songs,Consequence,Hot & Heavy,2HqJI083DX9UDxNYGGAImf,Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,Hot & Heavy,3oInRchbCmQzKxmDdozxwu,2021-04-13,2021-04-18,2021-05-16
3JzEbTrAnmxkwoEYLBHw03,Top Songs,Consequence,Times,6XsWTlGruxH1cPHm7jamdv,Wu-Lu,5yRolHpTcDas7KX7KiH6Wd,Times,2638v6YoLz1eDtZslbbyRF,2021-04-13,2021-04-18,2021-05-16
52mIszYugLHD7Xy94rCfVC,Popmatters Picks,Popmatters,Emergency Snack,65XXJQxpMZTkOLyJI2Bg0c,Madeline,3u5FXThTL9t0pv8PhUCElb,Emergency Snack,0c8i79AaB9BbawnA5nJNaC,2021-04-13,2021-04-16,2021-05-16
52mIszYugLHD7Xy94rCfVC,Popmatters Picks,Popmatters,Die To Be A Butterfly,0BucY53Nefsa8Cj8yDpnOo,Ora the Molecule,6RQoLyY1nkArRcNc3sE86m,Die To Be A Butterfly,1roxU9V5KWER7tjUctnFsl,2021-04-13,2021-04-13,2021-05-16
2k77CDazAdQ5lDkC6pWmVi,World Cafe Playlist,WXPN,Hot & Heavy,2HqJI083DX9UDxNYGGAImf,Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,Hot & Heavy,3oInRchbCmQzKxmDdozxwu,2021-04-13,2021-04-15,2021-05-16
5WI9tQszSj3lQsHBskU0Py,Music You Should Know,The Current,In Your Eyes (Reflection),3bPDAgQNHCbzQ0AkzUeeAU,"Anjimile, Jay Som","4CmXLOB2gQfewLf8iTbNVp, 1wmiQ6ytATiGnJs6uFluKO",In Your Eyes (Reflection),46pPiPv3wTYuAlR1EuNJh5,2021-04-13,2021-04-22,2021-05-16
5WI9tQszSj3lQsHBskU0Py,Music You Should Know,The Current,Hot & Heavy,2HqJI083DX9UDxNYGGAImf,Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,Hot & Heavy,3oInRchbCmQzKxmDdozxwu,2021-04-13,2021-04-22,2021-05-16
09HIYXhU1BKc05sDZCbMe2,Press Pause 2021,NPR,So Saucy,4o2Noub83srRBsYoDVxB0j,ILOVEMAKONNEN,3aGFCoR8xGN6DKwvdzeSja,My Parade,3zrrQxgW1x0KhDplmmNo4j,2021-04-13,2021-05-03,2021-05-16
09HIYXhU1BKc05sDZCbMe2,Press Pause 2021,NPR,Hot & Heavy,2HqJI083DX9UDxNYGGAImf,Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,Hot & Heavy,3oInRchbCmQzKxmDdozxwu,2021-04-13,2021-04-20,2021-05-16
4G1z63IzhWRkZFEbxILKn3,Spark Radio New Music New Artists,Nic Harcourt / Spark Radio,Typhoons,4dHJKJ3lpEmiWDJb23qXCk,Royal Blood,2S5hlvw4CMtMGswFtfdK15,Boilermaker,0PNu9d50xKqwQbEwq9vqd7,2021-04-13,2021-04-30,2021-05-16
38r71X149OqzSR7uR1HMv6,Bob Boilen / Host All Things Considered,NPR,Guitars Are Better Than Synthesizers for Writing Through Hard Times,79Oy6nmG1CBbbrABBoXyu8,Tōth,02nqs3YdfX7Th3gYTYFrqc,Guitars Are Better Than Synthesizers for Writing Through Hard Times,2vzShgoeYUCTqNmA2Doerp,2021-04-13,2021-04-28,2021-05-16
38r71X149OqzSR7uR1HMv6,Bob Boilen / Host All Things Considered,NPR,Hot & Heavy,2HqJI083DX9UDxNYGGAImf,Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,Hot & Heavy,3oInRchbCmQzKxmDdozxwu,2021-04-13,2021-04-21,2021-05-16
38r71X149OqzSR7uR1HMv6,Bob Boilen / Host All Things Considered,NPR,Hacia el Vacío,4kShEwWM1ZYRhwHqDKjCvM,"Mabe Fratti, Claire Rousay","7yHfb2D8qIBgrzclpSsTeo, 24KMaDNklCLuxhzamE6tmq",Hacia El Vacío,4VOJJ7OKMZ1Lb9ksJ64KGl,2021-04-13,2021-04-14,2021-05-16
6CgiTEgc35hf8FD5oQXuDH,Worldwide FM playlist,Worldwide FM,Polite,2SEM6i1v4kureWTjMiDE98,Erika de Casier,1nIJEqPyIj5qutlgWNmQB0,Polite,2bouxxQ1WAFp5fC1XOJlLN,2021-04-13,2021-04-22,2021-05-16
6CgiTEgc35hf8FD5oQXuDH,Worldwide FM playlist,Worldwide FM,Times,6XsWTlGruxH1cPHm7jamdv,Wu-Lu,5yRolHpTcDas7KX7KiH6Wd,Times,2638v6YoLz1eDtZslbbyRF,2021-04-13,2021-04-22,2021-05-16
1U6b1BIkvU3ngVIpRxLEuo,Wo Pop w/ Derek Mazzone,KEXP,Margarida,0iuIEPt39fCSrrpD2YEEpr,Deekapz,7nsXkCzq2603Kc9SrJx1q0,Margarida,60lxjTd8Gzwsz4IV60QDiA,2021-04-13,2021-04-14,2021-05-16
26MzIeUeoTmeax9zeydl5v,No Shit,Loud And Quiet,Send Me,3C577pIvUmFN02Dgshfg3S,Tirzah,6f5lOlSFJw9K79gaNnmWAd,Send Me,6ruCp4mB7FOyOKfLowr0dS,2021-04-14,2021-04-16,2021-05-16
26MzIeUeoTmeax9zeydl5v,No Shit,Loud And Quiet,Holster,7BnpKpwO6VINJe02y1wcNB,John FM,0vscEUhV9isTMclPcVz7zr,American Spirit EP,0E02CxrUAoJGq2dApr1RRI,2021-04-14,2021-04-16,2021-05-16
26MzIeUeoTmeax9zeydl5v,No Shit,Loud And Quiet,Lightning Don't Strike Twice,07Jg5UTa8XeQDg9aC6dc2T,Chubby and the Gang,54owRfib7AwmLx1OEM1Apd,Lightning Don't Strike Twice,1fOQkqFj4gJs3yqjfLz03g,2021-04-14,2021-04-16,2021-05-16
3ofSbd8nqlIs5E0QxPudLC,Essential New Tracks,DIY,You Stupid Bitch,7Jqyl2feOikHqdCOaY9uzF,girl in red,3uwAm6vQy7kWPS2bciKWx9,You Stupid Bitch,4oBhZqwpWAUsKobnZ9zb9W,2021-04-14,2021-04-16,2021-05-16
3ofSbd8nqlIs5E0QxPudLC,Essential New Tracks,DIY,Send Me,3C577pIvUmFN02Dgshfg3S,Tirzah,6f5lOlSFJw9K79gaNnmWAd,Send Me,6ruCp4mB7FOyOKfLowr0dS,2021-04-14,2021-04-16,2021-05-16
4NzWle6sDBwHLQ1tuqLKhp,Best New Tracks,NME,Purge The Poison,1sy0mqUBREJx0A89UsIkIl,MARINA,6CwfuxIqcltXDGjfZsMd9A,Purge The Poison,4l15cBxcsMtKozzTLPsXnc,2021-04-14,2021-04-16,2021-05-16
4z2ebTTKukc34eMDlqrnW4,Songs You Need To Know,Rolling Stone,Lightning Don't Strike Twice,07Jg5UTa8XeQDg9aC6dc2T,Chubby and the Gang,54owRfib7AwmLx1OEM1Apd,Lightning Don't Strike Twice,1fOQkqFj4gJs3yqjfLz03g,2021-04-14,2021-04-15,2021-05-16
4z2ebTTKukc34eMDlqrnW4,Songs You Need To Know,Rolling Stone,Send Me,3C577pIvUmFN02Dgshfg3S,Tirzah,6f5lOlSFJw9K79gaNnmWAd,Send Me,6ruCp4mB7FOyOKfLowr0dS,2021-04-14,2021-04-29,2021-05-16
4CFWNPfP7YKjDQOC2P7Ufr,Favourite New Music,Stereogum,Little Deer,1CYdmLgmPry2cNd29jZjyl,Spellling,7rlAAAiWScpsT1hmgURAmh,Little Deer,6nyztmOjqAP5rUJtSBXnmn,2021-04-14,2021-04-19,2021-05-16
4CFWNPfP7YKjDQOC2P7Ufr,Favourite New Music,Stereogum,Send Me,3C577pIvUmFN02Dgshfg3S,Tirzah,6f5lOlSFJw9K79gaNnmWAd,Send Me,6ruCp4mB7FOyOKfLowr0dS,2021-04-14,2021-04-19,2021-05-16
4CFWNPfP7YKjDQOC2P7Ufr,Favourite New Music,Stereogum,Lightning Don't Strike Twice,07Jg5UTa8XeQDg9aC6dc2T,Chubby and the Gang,54owRfib7AwmLx1OEM1Apd,Lightning Don't Strike Twice,1fOQkqFj4gJs3yqjfLz03g,2021-04-14,2021-04-19,2021-05-16
3JzEbTrAnmxkwoEYLBHw03,Top Songs,Consequence,Barbara,7c7ydkhNXKye2ntH2qDqQ1,TEKE::TEKE,2muMdTToIY0P9819HvSYyu,Barbara,3IWYIGpbTdvheH5ELeSnY9,2021-04-14,2021-04-18,2021-05-16
2udv9AERTo3Um2WIPZpwBi,Top Tracks,KCRW,Eternity,2uBAs9lty1Z0h4Yikd8FFf,KUČKA,6JcD2YKEhgimweLpUI0NEw,Eternity,1pokpIVuchCGMVrzsKIBnm,2021-04-14,2021-05-11,2021-05-16
2udv9AERTo3Um2WIPZpwBi,Top Tracks,KCRW,February,4Ei2uFt7appWQ6cnRbundl,John FM,0vscEUhV9isTMclPcVz7zr,American Spirit EP,0E02CxrUAoJGq2dApr1RRI,2021-04-14,2021-05-04,2021-05-16
5WI9tQszSj3lQsHBskU0Py,Music You Should Know,The Current,Visions,1jJVZcJ953hP7Cj28Xrz27,José González,6xrCU6zdcSTsG2hLrojpmI,Visions,7jdTp1hS7eMhksM9CFDs5K,2021-04-14,2021-04-22,2021-05-16
5WI9tQszSj3lQsHBskU0Py,Music You Should Know,The Current,Spanish Doors - Album Mix,1TGIkKENYhrizcsIiBnp8y,Liz Phair,2LXeJdQVcFkhkWydphLI74,Spanish Doors,2ix3Ys7LqArkEjarCDWVRf,2021-04-14,2021-04-22,2021-05-16
2ti9VjfEpCoGbpmFBkWiQg,"A, B, C Playlists For The Week Combined",Bbc Radio 1,Dover Beach,24xZVbTSffURaVwGfiVTOu,Baby Queen,4VqlewwKZJoIcA88PYHUDd,Dover Beach,3cF6aotAMfbdocJDA2fLjU,2021-04-14,2021-05-07,2021-05-16
4G1z63IzhWRkZFEbxILKn3,Spark Radio New Music New Artists,Nic Harcourt / Spark Radio,Hey Lou,5TcpIB7lxO3AzvLpxEK7k1,Liz Phair,2LXeJdQVcFkhkWydphLI74,Spanish Doors,2ix3Ys7LqArkEjarCDWVRf,2021-04-14,2021-02-10,2021-05-16
3Y9d7ac4OXzYA3sClFZDMO,X-Posure Playlist,Radiox,Stuck,2hYIxXhvyT8HTwBkDH4C72,Oscar Lang,6deCiWT7ATcDWP2Cvlalvn,Stuck,3uEsYesieHjW7zSAN1x3a8,2021-04-14,2021-05-05,2021-05-16
6CgiTEgc35hf8FD5oQXuDH,Worldwide FM playlist,Worldwide FM,Send Me,3C577pIvUmFN02Dgshfg3S,Tirzah,6f5lOlSFJw9K79gaNnmWAd,Send Me,6ruCp4mB7FOyOKfLowr0dS,2021-04-14,2021-04-22,2021-05-16
26MzIeUeoTmeax9zeydl5v,No Shit,Loud And Quiet,Night,7IkvRufcnMen0EZwj3FcBw,Aga Ujma,3LSdhKfnqxaRzj5rzdOKRj,Night,7dNPlAozkB7IGX4Qcfq7wN,2021-04-15,2021-05-14,2021-05-16
26MzIeUeoTmeax9zeydl5v,No Shit,Loud And Quiet,Endless Hours,23ZxHBdaQ9X5TLDs8LZOBq,Daniel Avery,1EULJuDFWpZ9xg4YwtUGGt,Endless Hours,5TEfKRDfle2I9uCKpeogov,2021-04-15,2021-04-16,2021-05-16
26MzIeUeoTmeax9zeydl5v,No Shit,Loud And Quiet,A Yo,7jLePOhkwslpzYSw5ZTCDG,"BackRoad Gee, TizzTrap, BG","51op6E2hjkeutwFhgw32mL, 2gkITzNx4kpWyX8Tf140HX, 110BdftwaG2eEAXo1YwvZj",A Yo,7H3XNmuhuX5HOpXpByYKRL,2021-04-15,2021-04-16,2021-05-16
3ofSbd8nqlIs5E0QxPudLC,Essential New Tracks,DIY,Chosen Family (with Elton John),02XbzKFSMItMn60v2MmChs,"Rina Sawayama, Elton John","2KEqzdPS7M5YwGmiuPTdr5, 3PhoLpVuITZKcymswpck5b",Chosen Family (with Elton John),7iV4NiIjNFK2QvamKHGU8i,2021-04-15,2021-04-16,2021-05-16
3ofSbd8nqlIs5E0QxPudLC,Essential New Tracks,DIY,Love More (By Fiona Apple),6wleKOJoHGaOPtJJWvJes6,"Sharon Van Etten, Fiona Apple","2wJ4vsxWd7df7dRU4KcoDe, 3g2kUQ6tHLLbmkV7T4GPtL",Love More (By Fiona Apple),6CKCSM8cVK7JfKYptn3FU4,2021-04-15,2021-04-16,2021-05-16
4NzWle6sDBwHLQ1tuqLKhp,Best New Tracks,NME,Little More Love,01SyViM4lbRtUS9h5Vq1Zy,AJ Tracey,4Xi6LSfFqv26XgP9NKN26U,Little More Love,7sZxMRJAVfCmWbuqQPmgtb,2021-04-15,2021-04-16,2021-05-16
4NzWle6sDBwHLQ1tuqLKhp,Best New Tracks,NME,Force majeure,6awGeLHTgIOVBuHtwI6hat,Gaspard Augé,1xiaqHkrYo04iuDw2h7kft,Force majeure,5ZH1ZIan0iT8e24toILk56,2021-04-15,2021-04-16,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Love More (By Fiona Apple),6wleKOJoHGaOPtJJWvJes6,"Sharon Van Etten, Fiona Apple","2wJ4vsxWd7df7dRU4KcoDe, 3g2kUQ6tHLLbmkV7T4GPtL",Love More (By Fiona Apple),6CKCSM8cVK7JfKYptn3FU4,2021-04-15,2021-04-19,2021-05-16
3JzEbTrAnmxkwoEYLBHw03,Top Songs,Consequence,Set the Fairlight,3Ii979rooMKGyhAsdQJWZr,Islands,1ObsHTgbvIYOfSHohHuV6n,Set the Fairlight,75Ocml0Ab9j9fUtmrx84HK,2021-04-15,2021-04-18,2021-05-16
52mIszYugLHD7Xy94rCfVC,Popmatters Picks,Popmatters,Apocalypse,3aM7NQEmjLaJq8CsUuXP0W,Izza,5I0S1PGGW42Jh75fRt4crA,Apocalypse,6OjuPiBqUJ8Yq0vCfuSfu9,2021-04-15,2021-04-16,2021-05-16
2udv9AERTo3Um2WIPZpwBi,Top Tracks,KCRW,Pretty Boys (feat. Khruangbin),4OzJ9lvk0O4gATo1F3OBPo,"Paul McCartney, Khruangbin","4STHEaNw4mPZ2tzheohgXB, 2mVVjNmdjXZZDvhgQWiakk",Pretty Boys (feat. Khruangbin),5mRF6TAZJqLXFCt6Xo3yFD,2021-04-15,2021-05-04,2021-05-16
2udv9AERTo3Um2WIPZpwBi,Top Tracks,KCRW,Force majeure,6awGeLHTgIOVBuHtwI6hat,Gaspard Augé,1xiaqHkrYo04iuDw2h7kft,Force majeure,5ZH1ZIan0iT8e24toILk56,2021-04-15,2021-05-04,2021-05-16
2k77CDazAdQ5lDkC6pWmVi,World Cafe Playlist,WXPN,Crawling Kingsnake,1zZ6LjE8OzSOcqW4P0xQ3M,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,Crawling Kingsnake,2nK8Pcq0cWqWC0lPapfEcL,2021-04-15,2021-05-10,2021-05-16
09HIYXhU1BKc05sDZCbMe2,Press Pause 2021,NPR,Go Down Together,4tkpi79JqjPCMGmBOtEJI9,Foxing,2dfxY7YDuYCUtWFzWTS6IR,Go Down Together,3YtQHYbQ55OQapg8SxhIkh,2021-04-15,2021-04-20,2021-05-16
4OIVU71yO7SzyGrh0ils2i,Official UK Top 40,Official charts,Little More Love,01SyViM4lbRtUS9h5Vq1Zy,AJ Tracey,4Xi6LSfFqv26XgP9NKN26U,Little More Love,7sZxMRJAVfCmWbuqQPmgtb,2021-04-15,2021-04-24,2021-05-16
2ti9VjfEpCoGbpmFBkWiQg,"A, B, C Playlists For The Week Combined",Bbc Radio 1,Little More Love,01SyViM4lbRtUS9h5Vq1Zy,AJ Tracey,4Xi6LSfFqv26XgP9NKN26U,Little More Love,7sZxMRJAVfCmWbuqQPmgtb,2021-04-15,2021-04-17,2021-05-16
79P4qTEL3BL173ZpYt8wv2,"A, B, C Playlists For The Week Combined",Bbc Radio 2,Chosen Family (with Elton John),02XbzKFSMItMn60v2MmChs,"Rina Sawayama, Elton John","2KEqzdPS7M5YwGmiuPTdr5, 3PhoLpVuITZKcymswpck5b",Chosen Family (with Elton John),7iV4NiIjNFK2QvamKHGU8i,2021-04-15,2021-05-07,2021-05-16
4G1z63IzhWRkZFEbxILKn3,Spark Radio New Music New Artists,Nic Harcourt / Spark Radio,Set the Fairlight,3Ii979rooMKGyhAsdQJWZr,Islands,1ObsHTgbvIYOfSHohHuV6n,Set the Fairlight,75Ocml0Ab9j9fUtmrx84HK,2021-04-15,2021-04-26,2021-05-16
26MzIeUeoTmeax9zeydl5v,No Shit,Loud And Quiet,Kukoč (feat. NAV),188Y8ny5w1GArwFjXE2arA,"AJ Tracey, NAV","4Xi6LSfFqv26XgP9NKN26U, 7rkW85dBwwrJtlHRDkJDAC",Flu Game,2mgAD4bdEfvmwG0iq8K0h7,2021-04-16,2021-04-16,2021-05-16
26MzIeUeoTmeax9zeydl5v,No Shit,Loud And Quiet,Didn't Pass (feat. Maya),0sd1m3bONGAQwYZlCDKyLq,"Jesse James Solomon, Maya","6QNL63YF6rLawrWWhrrhYI, 0IJn9JOCMUvGkEbiWP19Ex",Didn't Pass (feat. Maya),3jmSPJ4znMHS0ucVWMEfp3,2021-04-16,2021-04-16,2021-05-16
26MzIeUeoTmeax9zeydl5v,No Shit,Loud And Quiet,Declare,0XASoEZqOVe15aYtaBVkU1,Italia 90,4NArCLoaLaa9cQkm2dk3PP,Borderline,3QwXctJh23nMuVuzCjpY2W,2021-04-16,2021-04-16,2021-05-16
3ofSbd8nqlIs5E0QxPudLC,Essential New Tracks,DIY,Lavender,6h0u2pSqMV0JPvzsnA8hwg,Biig Piig,4GoD5FJCgC0lbzde7ly44M,Lavender,21jCpNY7QMkgvX2qHnglBX,2021-04-16,2021-04-23,2021-05-16
4NzWle6sDBwHLQ1tuqLKhp,Best New Tracks,NME,Seize The Day (feat. Phoebe Bridgers),4ByvgSH9KPxMQqqXFR9797,"Paul McCartney, Phoebe Bridgers","4STHEaNw4mPZ2tzheohgXB, 1r1uxoy19fzMxunt3ONAkG",McCartney III Imagined,0tgO7MMVIhpUMV3YZQ1GYT,2021-04-16,2021-04-16,2021-05-16
4NzWle6sDBwHLQ1tuqLKhp,Best New Tracks,NME,Lavender,6h0u2pSqMV0JPvzsnA8hwg,Biig Piig,4GoD5FJCgC0lbzde7ly44M,Lavender,21jCpNY7QMkgvX2qHnglBX,2021-04-16,2021-04-16,2021-05-16
4NzWle6sDBwHLQ1tuqLKhp,Best New Tracks,NME,Doomsday,5jxjLdZXCqZlAOCC1OHOmc,Matilda Mann,76oY04bOzECod3aGVTDtzu,Doomsday,5U3mu1u7g2igAERT5ZDLTF,2021-04-16,2021-04-16,2021-05-16
4z2ebTTKukc34eMDlqrnW4,Songs You Need To Know,Rolling Stone,Younger Me,5vyONuW3HK0kJQBkrSp25B,Brothers Osborne,39NR3AUhpbbqKM33vWn2fp,Younger Me,1LQ7jQS8wOaIDcHqjcDet2,2021-04-16,2021-04-29,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Seeing,6FIag85CfYgzpfazyNn2RP,Izzy Johnson,3FNIvCchvuoZlj1IEtejt3,Seeing,6Wb2CgyOhThnyXsXOHvzYk,2021-04-16,2021-04-26,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Risky (feat. Drakeo the Ruler),4Y0E52nss2ZybjhMpMHTT5,"Saweetie, Drakeo the Ruler","6cK3NBO6uP7hh0oyuVELFl, 0p4ViyfJUTW0IT4SCBLexf",Pretty Summer Playlist: Season 1,2HOYNp9NxRakR9u9na7Wth,2021-04-16,2021-04-19,2021-05-16
